	gene_name	gene_symbol	ENSEMBL.tag	logFC	logCPM	LR	PValue	FDR
ENSMUSG00000029102	hepatocyte growth factor activator	ENSMUSG00000029102	Hgfac	1.93728661226359	1.74588122846341	16.2946347778994	5.42172445068982e-05	0.00461367897967355
ENSMUSG00000022868	alpha-2-HS-glycoprotein	ENSMUSG00000022868	Ahsg	2.22320882908963	5.0833715629058	16.2538223592571	5.53977198148993e-05	0.00468033147317158
ENSMUSG00000022780	melanotransferrin	ENSMUSG00000022780	Meltf	1.97737022171554	4.70304036913039	16.243320462188	5.57056401326637e-05	0.00468033147317158
ENSMUSG00000040413	T cell immunoglobulin and mucin domain containing 2	ENSMUSG00000040413	Timd2	1.64745358008029	4.20680908072778	16.2168976043189	5.64880049685987e-05	0.00470784042724027
ENSMUSG00000032554	transferrin	ENSMUSG00000032554	Trf	2.52938850514377	11.468657292596	16.2083873802349	5.67423328330278e-05	0.00470784042724027
ENSMUSG00000011008	mucolipin 2	ENSMUSG00000011008	Mcoln2	2.18722074377983	3.67724096275162	16.1255865206564	5.92777473034303e-05	0.00487236371516531
ENSMUSG00000027015	cytochrome b reductase 1	ENSMUSG00000027015	Cybrd1	1.73742609177521	1.48819147994807	16.1197930671531	5.94593538121868e-05	0.00487236371516531
ENSMUSG00000031561	teneurin transmembrane protein 3	ENSMUSG00000031561	Tenm3	1.85897979206898	0.86999992553451	16.0840830424966	6.05911709605148e-05	0.00493464904601738
ENSMUSG00000015085	ectonucleoside triphosphate diphosphohydrolase 2	ENSMUSG00000015085	Entpd2	1.83021242674447	5.02833791948535	16.0709474171578	6.10129297741896e-05	0.00493869904117297
ENSMUSG00000026726	cubilin (intrinsic factor-cobalamin receptor)	ENSMUSG00000026726	Cubn	2.01319045949355	7.03954224867715	16.0423133215937	6.19425756813677e-05	0.00498356177072822
ENSMUSG00000024479	mal, T cell differentiation protein 2	ENSMUSG00000024479	Mal2	1.93341123712761	2.55623101570309	16.0300842011272	6.23439402450721e-05	0.00498563739008031
ENSMUSG00000033831	fibrinogen beta chain	ENSMUSG00000033831	Fgb	2.56944940610551	7.36023914844019	16.0153927269416	6.28295805577172e-05	0.0049943873167886
ENSMUSG00000054662	anoctamin 9	ENSMUSG00000054662	Ano9	2.26405556129449	1.60290556830486	15.9098499583791	6.64320852741667e-05	0.00524932102389621
ENSMUSG00000035540	vitamin D binding protein	ENSMUSG00000035540	Gc	2.57688857497806	6.51143982093686	15.8900182137013	6.71318443378722e-05	0.00527322623423227
ENSMUSG00000063796	solute carrier family 22 (organic anion transporter), member 8	ENSMUSG00000063796	Slc22a8	2.1545221203754	1.64449241875277	15.8719763863295	6.77748852889956e-05	0.00529242118947892
ENSMUSG00000030739	myosin, heavy polypeptide 14	ENSMUSG00000030739	Myh14	1.46311898741012	5.09324455060659	15.7795336780788	7.11682104161913e-05	0.00552490054546748
ENSMUSG00000031775	plasma membrane proteolipid	ENSMUSG00000031775	Pllp	1.94065608777008	2.91847341436595	15.7675629285878	7.16199466767761e-05	0.00552764414031513
ENSMUSG00000006567	ATPase, Cu++ transporting, beta polypeptide	ENSMUSG00000006567	Atp7b	1.84181133538386	4.27626347618441	15.7408191148613	7.26396173358502e-05	0.00556727372213902
ENSMUSG00000010122	solute carrier family 47, member 1	ENSMUSG00000010122	Slc47a1	2.0072301757149	2.66775840491976	15.7041618686702	7.40610317873242e-05	0.00556727372213902
ENSMUSG00000038807	RAP1 GTPase activating protein 2	ENSMUSG00000038807	Rap1gap2	1.44823341017259	3.81310905971135	15.6991611778273	7.42570944593433e-05	0.00556727372213902
ENSMUSG00000029189	sel-1 suppressor of lin-12-like 3 (C. elegans)	ENSMUSG00000029189	Sel1l3	1.00827845482835	5.05426302051682	15.6956386825406	7.43955147012638e-05	0.00556727372213902
ENSMUSG00000010601	apolipoprotein L 7a	ENSMUSG00000010601	Apol7a	2.25022338154993	2.51269822732485	15.6899842786996	7.46182535440094e-05	0.00556727372213902
ENSMUSG00000051716	apolipoprotein N	ENSMUSG00000051716	Apon	2.77550810871172	1.27864724446762	15.6891874391455	7.46496966132388e-05	0.00556727372213902
ENSMUSG00000031445	protein Z, vitamin K-dependent plasma glycoprotein	ENSMUSG00000031445	Proz	2.33510597773925	3.41362642403188	15.6528053178863	7.60996130613391e-05	0.00564370035413004
ENSMUSG00000072941	superoxide dismutase 3, extracellular	ENSMUSG00000072941	Sod3	1.16218185685328	5.06970573146593	15.6287711391715	7.70729405824549e-05	0.00568412936795605
ENSMUSG00000072568	LRAT domain containing 1	ENSMUSG00000072568	Lratd2	1.60073454994752	4.11049475756094	15.5541744109362	8.01744256428375e-05	0.00588019613485452
ENSMUSG00000038119	cell adhesion molecule-related/down-regulated by oncogenes	ENSMUSG00000038119	Cdon	1.13837929855228	3.99565822313278	15.5049994234329	8.22873303199738e-05	0.00598706718633842
ENSMUSG00000009378	solute carrier family 16 (monocarboxylic acid transporters), member 12	ENSMUSG00000009378	Slc16a12	1.34550676399391	3.6633748747422	15.4993511060783	8.25335815517839e-05	0.00598706718633842
ENSMUSG00000066366	serine (or cysteine) peptidase inhibitor, clade A, member 1A	ENSMUSG00000066366	Serpina1a	2.39762939717974	6.09202466942708	15.4756961070556	8.35729556246998e-05	0.00602951622781462
ENSMUSG00000000159	immunoglobulin superfamily, member 5	ENSMUSG00000000159	Igsf5	1.9764909805091	1.9950921151807	15.4188280996352	8.61258843009201e-05	0.0061801141302417
ENSMUSG00000023259	solute carrier family 26, member 6	ENSMUSG00000023259	Slc26a6	1.35967257270532	3.1506733660851	15.3018090246442	9.16287209199498e-05	0.00653963048501255
ENSMUSG00000024131	solute carrier family 3, member 1	ENSMUSG00000024131	Slc3a1	2.80052517653821	4.36132294035238	15.2577852543699	9.37893625620919e-05	0.00665804164712176
ENSMUSG00000003420	Fc fragment of IgG receptor and transporter	ENSMUSG00000003420	Fcgrt	1.69362566459859	7.35804151293969	15.1992264913002	9.67430397558834e-05	0.00683119070616677
ENSMUSG00000061411	nucleolar protein 4-like	ENSMUSG00000061411	Nol4l	1.39821240338079	3.67879365537459	15.1244484022374	0.000100651325462009	0.00706955738364109
ENSMUSG00000024354	solute carrier family 23 (nucleobase transporters), member 1	ENSMUSG00000024354	Slc23a1	1.83613492873596	2.56953818601328	15.0219970222021	0.000106265300880594	0.00742458878520989
ENSMUSG00000032978	guanylate cyclase activator 2b (retina)	ENSMUSG00000032978	Guca2b	1.55473390962648	5.95753417915071	14.9438462420397	0.00011075871786769	0.00769802083609209
ENSMUSG00000111497	NA	ENSMUSG00000111497	NA	-2.14140613703365	0.927369093348632	14.9310793378605	0.000111510737642533	0.00770298765305373
ENSMUSG00000031112	serine/threonine kinase 26	ENSMUSG00000031112	Stk26	1.59324227499889	3.23608787095242	14.9229762336952	0.000111990705615018	0.00770298765305373
ENSMUSG00000032609	kelch domain containing 8B	ENSMUSG00000032609	Klhdc8b	1.42686243188683	2.16542635468242	14.7918158233308	0.00012005540684342	0.00816870835948185
ENSMUSG00000032591	macrophage stimulating 1 (hepatocyte growth factor-like)	ENSMUSG00000032591	Mst1	2.37147169532148	1.3242918499349	14.7878112750538	0.000120310627091786	0.00816870835948185
ENSMUSG00000044367	solute carrier family 16 (monocarboxylic acid transporters), member 13	ENSMUSG00000044367	Slc16a13	1.55000331340675	3.22139044767908	14.7785765910102	0.000120901261356162	0.00816870835948185
ENSMUSG00000058216	glutathione S-transferase pi 3	ENSMUSG00000058216	Gstp3	2.09033559607026	1.91911029008098	14.7735649717613	0.000121223016709448	0.00816870835948185
ENSMUSG00000025203	stearoyl-Coenzyme A desaturase 2	ENSMUSG00000025203	Scd2	1.12323448589997	8.29258491308995	14.7080445692121	0.000125509718417236	0.00841485612115561
ENSMUSG00000021696	ELOVL family member 7, elongation of long chain fatty acids (yeast)	ENSMUSG00000021696	Elovl7	1.44624320164211	2.38811790615914	14.6955820102122	0.000126342199659823	0.00842810402253345
ENSMUSG00000018796	acyl-CoA synthetase long-chain family member 1	ENSMUSG00000018796	Acsl1	1.08340584733365	5.1407189906735	14.6798155075881	0.000127403349191697	0.0084563973025989
ENSMUSG00000045917	transmembrane protein 268	ENSMUSG00000045917	Tmem268	1.13632504235223	4.15102311581901	14.6387240229517	0.000130211332575142	0.00859977830813438
ENSMUSG00000049307	fucosyltransferase 4	ENSMUSG00000049307	Fut4	1.43619624348112	2.65200754121691	14.4790500204243	0.000141727046076891	0.00926954232125714
ENSMUSG00000009145	DEAQ RNA-dependent ATPase	ENSMUSG00000009145	Dqx1	1.35388449171192	2.99431524458288	14.4787591462846	0.000141748933424874	0.00926954232125714
ENSMUSG00000021613	hyaluronan and proteoglycan link protein 1	ENSMUSG00000021613	Hapln1	1.73880106805548	1.66706051264373	14.4383611762978	0.000144822050798182	0.0094240819820876
ENSMUSG00000046020	protein O-fucosyltransferase 1	ENSMUSG00000046020	Pofut1	1.13339877014168	4.922700392932	14.4273520060342	0.000145671102526573	0.00943309212702566
ENSMUSG00000042659	arrestin domain containing 4	ENSMUSG00000042659	Arrdc4	0.968857845892838	7.01217884538705	14.4073055918566	0.000147230020589495	0.00948775982196866
ENSMUSG00000025092	heat shock protein 12A	ENSMUSG00000025092	Hspa12a	1.66405784926869	3.65517081426932	14.3907223812449	0.000148532310214802	0.00952544163334054
ENSMUSG00000040717	interleukin 17 receptor D	ENSMUSG00000040717	Il17rd	1.43379550182264	2.64434179126275	14.2742968208481	0.000158007832072386	0.0100843940901968
ENSMUSG00000041608	ectonucleoside triphosphate diphosphohydrolase 3	ENSMUSG00000041608	Entpd3	1.64062712994174	1.35256914131504	14.2591429394276	0.000159285135929733	0.0101172735859675
ENSMUSG00000034427	myosin XVB	ENSMUSG00000034427	Myo15b	1.8988778018684	4.55972109767242	14.222511011529	0.000162415918901068	0.0102670063019604
ENSMUSG00000025467	proline-rich acidic protein 1	ENSMUSG00000025467	Prap1	1.33123615893989	6.93427911992591	14.1949898586219	0.000164808748384608	0.0103688916341501
ENSMUSG00000049436	uroplakin 1B	ENSMUSG00000049436	Upk1b	1.92566985877683	2.90414177005999	14.18289380196	0.000165871642662033	0.0103865380015966
ENSMUSG00000021097	calmin	ENSMUSG00000021097	Clmn	1.2047446101376	3.94482117206267	14.1586158208101	0.000168025857024083	0.0104720340469235
ENSMUSG00000057777	mab-21-like 2	ENSMUSG00000057777	Mab21l2	2.08868007178013	0.837526913770558	14.1348929409494	0.000170158034398146	0.010482256648299
ENSMUSG00000026368	coagulation factor XIII, beta subunit	ENSMUSG00000026368	F13b	2.55076992114772	2.16684218256087	14.1263940318972	0.000170928516243378	0.010482256648299
ENSMUSG00000026870	cutA divalent cation tolerance homolog-like	ENSMUSG00000026870	Cutal	2.00909632688726	2.88903599838966	14.1241913205294	0.000171128779200365	0.010482256648299
ENSMUSG00000032278	progestin and adipoQ receptor family member V	ENSMUSG00000032278	Paqr5	1.78572850735675	1.89437652749882	14.1183817498172	0.000171658099734537	0.010482256648299
ENSMUSG00000045672	collagen, type XXVII, alpha 1	ENSMUSG00000045672	Col27a1	1.41713616272794	2.98146485440031	14.1131301664368	0.000172137999949468	0.010482256648299
ENSMUSG00000024978	glycerol-3-phosphate acyltransferase, mitochondrial	ENSMUSG00000024978	Gpam	1.12824277138908	5.38929519969772	14.0986503648259	0.000173468204324379	0.0105150247141832
ENSMUSG00000029998	prenylcysteine oxidase 1	ENSMUSG00000029998	Pcyox1	0.978226666372963	7.11221861775275	14.021199219154	0.000180761166243465	0.010888121312165
ENSMUSG00000034171	fatty acid amide hydrolase	ENSMUSG00000034171	Faah	1.18655396101818	3.47244610520233	14.0156423632781	0.000181296134997868	0.010888121312165
ENSMUSG00000037348	progestin and adipoQ receptor family member VII	ENSMUSG00000037348	Paqr7	1.31427800013856	4.12877580744369	14.0074902980389	0.000182083836632816	0.010888121312165
ENSMUSG00000051910	SRY (sex determining region Y)-box 6	ENSMUSG00000051910	Sox6	1.78513304480794	2.77266988126972	13.9907364197417	0.000183713537084962	0.0109363103354389
ENSMUSG00000060459	kininogen 2	ENSMUSG00000060459	Kng2	1.87365666446943	5.24832662005243	13.8520707464343	0.000197778674049868	0.0117210352589822
ENSMUSG00000001155	formiminotransferase cyclodeaminase	ENSMUSG00000001155	Ftcd	2.23631020839467	2.7654479039197	13.8285424321926	0.000200270665443312	0.0118159692611554
ENSMUSG00000037410	TBC1 domain family, member 2B	ENSMUSG00000037410	Tbc1d2b	1.14547036756866	3.97094594025165	13.7762925770288	0.000205918409816803	0.0120954287182215
ENSMUSG00000020102	solute carrier family 16 (monocarboxylic acid transporters), member 7	ENSMUSG00000020102	Slc16a7	1.5257893258693	1.79918992735884	13.7608352681374	0.000207619765892419	0.0121416404943694
ENSMUSG00000049791	frizzled class receptor 4	ENSMUSG00000049791	Fzd4	1.37873580305744	2.81043710253672	13.7283906146164	0.000211237092324608	0.0122990017570578
ENSMUSG00000021278	amnionless	ENSMUSG00000021278	Amn	2.20862193764601	5.8298556701535	13.694564185621	0.000215076114487451	0.0124267177665981
ENSMUSG00000041550	serine (or cysteine) peptidase inhibitor, clade A, member 5	ENSMUSG00000041550	Serpina5	2.37143756765429	1.92346558773572	13.6891246164047	0.000215699989391371	0.0124267177665981
ENSMUSG00000035041	cAMP responsive element binding protein 3-like 3	ENSMUSG00000035041	Creb3l3	1.4144968376219	4.33091944108447	13.6703583691261	0.000217866357654585	0.0124267177665981
ENSMUSG00000039533	monocyte to macrophage differentiation-associated 2	ENSMUSG00000039533	Mmd2	2.05794783987824	0.999802461849188	13.6686040689659	0.000218069990503269	0.0124267177665981
ENSMUSG00000063354	solute carrier family 39 (zinc transporter), member 4	ENSMUSG00000063354	Slc39a4	0.954609856927769	5.35561860174675	13.6682498592034	0.000218111129161383	0.0124267177665981
ENSMUSG00000031099	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 1	ENSMUSG00000031099	Smarca1	1.81028228946614	4.12138151683099	13.6550149374543	0.000219653878202028	0.0124611334749228
ENSMUSG00000032114	solute carrier family 37 (glucose-6-phosphate transporter), member 4	ENSMUSG00000032114	Slc37a4	1.19635565810731	4.82532574275866	13.6469971892029	0.000220593822650196	0.0124612042369419
ENSMUSG00000006469	solute carrier family 34 (sodium phosphate), member 3	ENSMUSG00000006469	Slc34a3	2.38845087030641	2.02518058506377	13.6383592308114	0.000221611012026715	0.0124656194265027
ENSMUSG00000028980	hexose-6-phosphate dehydrogenase (glucose 1-dehydrogenase)	ENSMUSG00000028980	H6pd	1.15844674757886	6.67779643369022	13.6233281485319	0.00022339232421157	0.0125127979067873
ENSMUSG00000051375	protocadherin 1	ENSMUSG00000051375	Pcdh1	1.08497919686207	4.81684722146948	13.5715339131309	0.000229641641071238	0.012808793215213
ENSMUSG00000074882	cytochrome P450, family 2, subfamily c, polypeptide 68	ENSMUSG00000074882	Cyp2c68	2.37350119360838	3.02140033564295	13.5617724256196	0.000230839012537493	0.0128217066587248
ENSMUSG00000036585	fibroblast growth factor 1	ENSMUSG00000036585	Fgf1	1.95936335130091	3.6324402876449	13.5203742342261	0.000235987352306716	0.0130530504244652
ENSMUSG00000071178	serine (or cysteine) preptidase inhibitor, clade A, member 1B	ENSMUSG00000071178	Serpina1b	2.39974385849247	6.36404967812337	13.4700398763004	0.000242403157865018	0.0133522901272121
ENSMUSG00000006522	inter-alpha trypsin inhibitor, heavy chain 3	ENSMUSG00000006522	Itih3	2.46239795420271	3.86983480696799	13.4223445705134	0.000248644737206358	0.013639499530638
ENSMUSG00000060572	microfibrillar-associated protein 2	ENSMUSG00000060572	Mfap2	1.46849400554208	3.03140370934788	13.3976619179759	0.000251938144640357	0.0137632875312788
ENSMUSG00000030208	epithelial membrane protein 1	ENSMUSG00000030208	Emp1	1.0364039258998	6.8090974635366	13.3226738277912	0.000262215999566013	0.0142660548944214
ENSMUSG00000031444	coagulation factor X	ENSMUSG00000031444	F10	1.59153178557823	3.68467366591214	13.2824088038626	0.000267908055200333	0.0145162425827936
ENSMUSG00000049493	plastin 1 (I-isoform)	ENSMUSG00000049493	Pls1	1.45095106240073	5.70212828672694	13.2738672443987	0.000269131453840904	0.0145232522347073
ENSMUSG00000064246	chitinase-like 1	ENSMUSG00000064246	Chil1	1.35096716228087	3.62481537284988	13.1378729208521	0.00028938620245427	0.0155530438768439
ENSMUSG00000001249	hepsin	ENSMUSG00000001249	Hpn	2.04212646928927	5.05614379709747	13.0597117421193	0.000301715867059171	0.0161503150613326
ENSMUSG00000069516	lysozyme 2	ENSMUSG00000069516	Lyz2	-0.845240135476071	5.6118053625138	12.9898756440214	0.000313179768206061	0.0166966322206243
ENSMUSG00000030747	diacylglycerol O-acyltransferase 2	ENSMUSG00000030747	Dgat2	0.895448403772113	6.41719181667696	12.9776581703163	0.000315229999008341	0.0167387129473429
ENSMUSG00000029161	cell growth regulator with EF hand domain 1	ENSMUSG00000029161	Cgref1	1.15746428499456	4.13452283099488	12.9384752479916	0.000321897091668063	0.0170246370194962
ENSMUSG00000040412	endosome-lysosome associated apoptosis and autophagy regulator 1	ENSMUSG00000040412	Elapor1	1.69569960712587	1.97183381377314	12.921128739286	0.000324893886246971	0.0171149457933672
ENSMUSG00000021806	nidogen 2	ENSMUSG00000021806	Nid2	0.80495141441886	6.20457258026232	12.8433508942981	0.000338680561893053	0.0177706895617798
ENSMUSG00000020176	growth factor receptor bound protein 10	ENSMUSG00000020176	Grb10	0.915828067600321	7.53707405069375	12.8345784710301	0.000340272108250837	0.0177839064449995
ENSMUSG00000027761	arylacetamide deacetylase	ENSMUSG00000027761	Aadac	2.19184174834974	1.95263577054357	12.8270978238121	0.000341635249692106	0.0177851291751479
ENSMUSG00000027359	solute carrier family 27 (fatty acid transporter), member 2	ENSMUSG00000027359	Slc27a2	2.0874554234749	4.85867386142292	12.8092073958806	0.000344917663287017	0.0178858671099029
ENSMUSG00000045314	sosondowah ankyrin repeat domain family member B	ENSMUSG00000045314	Sowahb	1.60631634362161	3.03514002746447	12.7497477377607	0.000356057181809084	0.018391669605119
ENSMUSG00000020264	solute carrier family 36 (proton/amino acid symporter), member 2	ENSMUSG00000020264	Slc36a2	2.39410089493379	2.17020732129021	12.7109773983912	0.000363515384263995	0.0187041345973044
ENSMUSG00000040963	asialoglycoprotein receptor 2	ENSMUSG00000040963	Asgr2	2.25404465255642	0.815233461295063	12.6337925209507	0.000378835829385279	0.0194171646142455
ENSMUSG00000026227	RIKEN cDNA 2810459M11 gene	ENSMUSG00000026227	2810459M11Rik	1.87204870931694	3.74091126498033	12.5628985722817	0.000393480960836887	0.0200902298273449
ENSMUSG00000038591	collectin sub-family member 10	ENSMUSG00000038591	Colec10	2.32639319429371	2.1605194660654	12.4283519284053	0.000422864896511575	0.021507783529468
ENSMUSG00000037157	interleukin 22 receptor, alpha 1	ENSMUSG00000037157	Il22ra1	2.42230292623628	1.71486614342838	12.4182847548264	0.000425150548235623	0.0215415020146103
ENSMUSG00000035775	keratin 20	ENSMUSG00000035775	Krt20	1.81609495682575	3.64904134881888	12.4017533598641	0.000428930910373269	0.0216341334153733
ENSMUSG00000070704	UDP glucuronosyltransferase 2 family, polypeptide B36	ENSMUSG00000070704	Ugt2b36	2.27830220330209	1.36232629756291	12.3960711032193	0.000430238133458271	0.0216341334153733
